    1    0.2066666667E+01    0.1161139353E+00   -0.1161139353E+00   -0.5677792645E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2810611321E-12    0.2810611321E-12    0.1000000000E+01
    1    0.2325000000E+01    0.1161139353E+00   -0.1161139353E+00    0.9290267675E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3363864150E-11    0.3363864150E-11    0.1000000000E+01
    2    0.2325000000E+01    0.1161139353E+00   -0.1161139353E+00   -0.2501475686E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1460664889E-11    0.1460664889E-11    0.1000000000E+01
    3    0.2325000000E+01    0.1161139353E+00   -0.1161139353E+00   -0.1245323153E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1322884022E-12    0.1322884022E-12    0.1000000000E+01
    1    0.2583333333E+01    0.1161139353E+00   -0.1161139353E+00   -0.3540079615E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8499035585E-16    0.8499035585E-16    0.1000000000E+01
    2    0.2583333333E+01    0.1161139353E+00   -0.1161139353E+00   -0.1740650174E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1171651608E-14    0.1171651608E-14    0.1000000000E+01
    1    0.2841666667E+01    0.1161139353E+00   -0.1161139353E+00   -0.4165067728E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1575194270E-15    0.1575194270E-15    0.1000000000E+01
    2    0.2841666667E+01    0.1161139353E+00   -0.1161139353E+00   -0.2174651451E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1647705261E-14    0.1647705261E-14    0.1000000000E+01
    1    0.3100000000E+01    0.1161139353E+00   -0.1161139353E+00   -0.4687547896E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7478724417E-15    0.7478724417E-15    0.1000000000E+01
    2    0.3100000000E+01    0.1161139353E+00   -0.1161139353E+00   -0.2590053633E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6055004224E-14    0.6055004224E-14    0.1000000000E+01
    1    0.3358333333E+01    0.1161139353E+00   -0.1161139353E+00   -0.5167446598E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1641468716E-14    0.1641468716E-14    0.9999999999E+00
    2    0.3358333333E+01    0.1161139353E+00    0.6966836119E+00    0.2078116864E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1320699910E-10    0.1320699910E-10    0.9999999998E+00
    3    0.3358333333E+01    0.1161139353E+00   -0.1161139353E+00   -0.3004557589E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6497433914E-14    0.6497433915E-14    0.1000000000E+01
    4    0.3358333333E+01    0.1161139353E+00    0.6966836119E+00   -0.2836602702E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1312942618E-10    0.1312942619E-10    0.9999999988E+00
    1    0.3616666667E+01    0.1161139353E+00   -0.1161139353E+00   -0.3431416233E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2672295529E-14    0.2672295530E-14    0.9999999999E+00
    2    0.3616666667E+01    0.1161139353E+00    0.6966836119E+00   -0.5545612033E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1534670870E-10    0.1534670870E-10    0.1000000000E+01
    3    0.3616666667E+01   -0.6966836119E+00   -0.1161139353E+00   -0.5574963636E+00   -0.6966836119E+00   -0.1161139353E+00    0.5919729514E+00    0.2007103223E+01   -0.4833372865E+01    0.3407372653E+01    0.2370993209E-10    0.2370993209E-10    0.1000000000E+01
    4    0.3616666667E+01    0.1161139353E+00   -0.1161139353E+00   -0.5634643957E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2136669355E-13    0.2136669355E-13    0.1000000000E+01
    1    0.3875000000E+01    0.1161139353E+00   -0.1161139353E+00   -0.3884683479E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3638110142E-15    0.3638110142E-15    0.1000000000E+01
    2    0.3875000000E+01    0.1161139353E+00   -0.1161139353E+00    0.5401351979E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4237946541E-14    0.4237946541E-14    0.1000000000E+01
    3    0.3875000000E+01   -0.6966836119E+00   -0.1161139353E+00    0.4491982156E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5030190174E-14    0.5030190175E-14    0.1000000000E+01
    4    0.3875000000E+01    0.1161139353E+00    0.6966836119E+00    0.4536518859E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1692570299E-14    0.1692570299E-14    0.1000000000E+01
    1    0.4133333333E+01    0.1161139353E+00   -0.1161139353E+00   -0.5145892187E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1566200054E-11    0.1566200054E-11    0.1000000000E+01
    2    0.4133333333E+01    0.1161139353E+00   -0.1161139353E+00   -0.4384230426E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5375993287E-14    0.5375993287E-14    0.1000000000E+01
    3    0.4133333333E+01    0.1161139353E+00    0.6966836119E+00   -0.4097064878E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2476240086E-09    0.2476240086E-09    0.1000000000E+01
    4    0.4133333333E+01    0.1161139353E+00   -0.1161139353E+00    0.4916447468E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6899098437E-13    0.6899098437E-13    0.1000000000E+01
    5    0.4133333333E+01    0.1161139353E+00    0.6966836119E+00    0.3962874769E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2440824660E-09    0.2440824661E-09    0.1000000000E+01
    6    0.4133333333E+01   -0.6966836119E+00   -0.1161139353E+00    0.3644893006E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2543173590E-14    0.2543173591E-14    0.9999999995E+00
    7    0.4133333333E+01    0.1161139353E+00    0.6966836119E+00    0.3684685459E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4306377156E-11    0.4306377156E-11    0.1000000000E+01
    1    0.4391666667E+01    0.1161139353E+00   -0.1161139353E+00    0.4391325348E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7267120981E-14    0.7269021850E-14    0.9997384973E+00
    2    0.4391666667E+01    0.1161139353E+00   -0.1161139353E+00   -0.4965532761E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1195320847E-13    0.1195324732E-13    0.9999967502E+00
    3    0.4391666667E+01   -0.6966836119E+00   -0.1161139353E+00   -0.5370877486E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2329788168E-13    0.2329790687E-13    0.9999989190E+00
