  0.1000000000000000E-05  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00 
  0.6673611111111109E-01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.9799593297851678E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.2565871003931141E-13  0.0000000000000000E+00  0.0000000000000000E+00  0.9799593007416653E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00 
  0.2669444444444444E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.4257190623730320E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.7035248397785662E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.4257212662408586E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00 
  0.6006250000000001E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.3551711390656405E-12  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.2849195263475981E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.5311198771557817E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.2849195537366552E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.3551738170887103E-12  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00 
  0.1067777777777777E+01  0.4267603309782235E-13  0.0000000000000000E+00  0.0000000000000000E+00  0.4764601514713641E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.4267602787005487E-13  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.1014063626724085E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.2962483913734195E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.1014062829216915E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.4267600571978735E-13  0.0000000000000000E+00  0.0000000000000000E+00  0.4764535719337431E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.4267600901018411E-13 
  0.1668402777777777E+01  0.8935591995653297E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.1296730443456517E-15  0.0000000000000000E+00  0.0000000000000000E+00  0.8935591920333094E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.1975834034111844E-12  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.5111493017381253E-18  0.0000000000000000E+00  0.2672483336711480E-13  0.2322043602342746E-14  0.2672483568024358E-13  0.0000000000000000E+00  0.5111543288854267E-18  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.1975833953016847E-12  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.8935593310469141E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.1296736270614239E-15  0.0000000000000000E+00  0.0000000000000000E+00  0.8935594262848546E-14 
  0.2402500000000000E+01  0.1385015761243077E-14  0.0000000000000000E+00  0.1043185767927733E-12  0.1757542555441777E-13  0.1043186861678964E-12  0.0000000000000000E+00  0.1385018681985128E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.3505913904450010E-12  0.0000000000000000E+00  0.0000000000000000E+00  0.3256014374183192E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.3505914226883509E-12  0.1414440731949528E-12  0.0000000000000000E+00  0.5221574077488433E-15  0.4120787792240902E-14  0.5221551029394084E-15  0.0000000000000000E+00  0.1414440226739096E-12  0.3505913812702917E-12  0.0000000000000000E+00  0.0000000000000000E+00  0.3256136317469414E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.3505914018832679E-12  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.1385017814095981E-14  0.0000000000000000E+00  0.1043185586746466E-12  0.1757542145843184E-13  0.1043185996852239E-12  0.0000000000000000E+00  0.1385018127557911E-14 
  0.3270069444444445E+01  0.7804721456473054E-15  0.0000000000000000E+00  0.1735161638849990E-11  0.5407672046736381E-14  0.1735161776411674E-11  0.0000000000000000E+00  0.7804763793450922E-15  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.4229097750287342E-11  0.0000000000000000E+00  0.0000000000000000E+00  0.3065542696980908E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.4229097685954794E-11  0.8331578728033634E-14  0.9575607658537727E-12  0.1920629723808087E-14  0.5445085507088625E-14  0.1920632375984583E-14  0.9575594135680136E-12  0.8331578289838470E-14  0.4229098094071226E-11  0.0000000000000000E+00  0.0000000000000000E+00  0.3065330168074308E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.4229097896855667E-11  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.7805081026902857E-15  0.0000000000000000E+00  0.1735161680904141E-11  0.5407689444434429E-14  0.1735161656765639E-11  0.0000000000000000E+00  0.7804958185243402E-15 
  0.4271111111111110E+01  0.3416908845278117E-12  0.9788953770255591E-12  0.8915992124630595E-15  0.3446997754939936E-14  0.8915608382538697E-15  0.9788956481637500E-12  0.3416909241652549E-12  0.2660301188939366E-10  0.0000000000000000E+00  0.0000000000000000E+00  0.1691004047400054E-15  0.0000000000000000E+00  0.0000000000000000E+00  0.2660301242459660E-10  0.1933015118348152E-14  0.0000000000000000E+00  0.2810611383121801E-12  0.6558695704354664E-14  0.2810611502867169E-12  0.0000000000000000E+00  0.1933012179874889E-14  0.3115965717408211E-14  0.7202218994910147E-15  0.3612679067696622E-14  0.3532299777602158E-14  0.3612678887845483E-14  0.7202234646727921E-15  0.3115967255283232E-14  0.1933010287487261E-14  0.0000000000000000E+00  0.2810611248160910E-12  0.6558669815658678E-14  0.2810611326667629E-12  0.0000000000000000E+00  0.1933016990585515E-14  0.2660301153453972E-10  0.0000000000000000E+00  0.0000000000000000E+00  0.1690995600518052E-15  0.0000000000000000E+00  0.0000000000000000E+00  0.2660300931479222E-10  0.3416909744322281E-12  0.9788953898516193E-12  0.8914711455952076E-15  0.3446983543061973E-14  0.8915358729539153E-15  0.9788963928664834E-12  0.3416910010402846E-12 
  0.5405624999999999E+01  0.1612097516247136E-13  0.9801804667231514E-16  0.3009902684481708E-14  0.2606859605461503E-14  0.3009900847329544E-14  0.9801825083581354E-16  0.1612094224287738E-13  0.2433201268492911E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.1722187893945767E-11  0.0000000000000000E+00  0.0000000000000000E+00  0.2433199159184412E-14  0.4937106498435379E-14  0.0000000000000000E+00  0.4956817420995566E-11  0.1955201672419083E-14  0.4956817477884855E-11  0.0000000000000000E+00  0.4937174078396589E-14  0.3403224182061713E-14  0.5685448511384912E-12  0.1344081771709792E-14  0.4021510283473089E-15  0.1344087942353788E-14  0.5685448548250787E-12  0.3403221461953591E-14  0.4937176887587589E-14  0.0000000000000000E+00  0.4956817692828523E-11  0.1955207744066622E-14  0.4956817523251446E-11  0.0000000000000000E+00  0.4937144080958425E-14  0.2433203267605356E-14  0.0000000000000000E+00  0.0000000000000000E+00  0.1722187861140822E-11  0.0000000000000000E+00  0.0000000000000000E+00  0.2433200563091525E-14  0.1612103372198291E-13  0.9801792306352260E-16  0.3009902648831302E-14  0.2606809253699207E-14  0.3009903206500412E-14  0.9801820510245089E-16  0.1612045572523803E-13 
