    1    0.2583333333E+01   -0.5805696766E+00    0.1161139353E+00    0.6806566485E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5925245588E-12    0.5925245588E-12    0.1000000000E+01
    1    0.2841666667E+01   -0.5805696766E+00    0.1161139353E+00    0.2079131989E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3066944803E-13    0.3066944803E-13    0.1000000000E+01
    1    0.3100000000E+01   -0.5805696766E+00    0.1161139353E+00    0.4236432594E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4359647488E-15    0.4359647488E-15    0.1000000000E+01
    2    0.3100000000E+01   -0.5805696766E+00    0.1161139353E+00    0.1854449456E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1310254954E-14    0.1310254954E-14    0.1000000000E+01
    3    0.3100000000E+01    0.2322278706E+00    0.1161139353E+00    0.1671340776E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1671180146E-13    0.1671180146E-13    0.1000000000E+01
    1    0.3358333333E+01   -0.5805696766E+00    0.1161139353E+00    0.2458835138E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1043582035E-13    0.1043582035E-13    0.1000000000E+01
    2    0.3358333333E+01   -0.5805696766E+00    0.1161139353E+00    0.5004488900E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2435820543E-14    0.2435820543E-14    0.1000000000E+01
    3    0.3358333333E+01    0.2322278706E+00    0.1161139353E+00    0.4118419998E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1244316580E-14    0.1244316580E-14    0.1000000000E+01
    1    0.3616666667E+01   -0.5805696766E+00    0.1161139353E+00    0.2962497244E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1338983730E-13    0.1338983730E-13    0.9999999999E+00
    2    0.3616666667E+01    0.2322278706E+00    0.1161139353E+00    0.5640565785E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3735017824E-12    0.3735017824E-12    0.1000000000E+01
    3    0.3616666667E+01   -0.5805696766E+00    0.1161139353E+00    0.5618422886E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3077347705E-13    0.3077347705E-13    0.1000000000E+01
    1    0.3875000000E+01   -0.5805696766E+00   -0.6966836119E+00   -0.2388631527E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7692578654E-11    0.7692578654E-11    0.1000000000E+01
    2    0.3875000000E+01    0.2322278706E+00    0.1161139353E+00   -0.5049961155E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4681544562E-13    0.4681544562E-13    0.1000000000E+01
    3    0.3875000000E+01   -0.5805696766E+00    0.1161139353E+00   -0.5327136633E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9853105525E-14    0.9853105525E-14    0.1000000000E+01
    4    0.3875000000E+01   -0.5805696766E+00    0.1161139353E+00    0.3447511238E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4644745335E-14    0.4644745335E-14    0.1000000000E+01
    5    0.3875000000E+01   -0.5805696766E+00   -0.6966836119E+00    0.3102104745E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6948190977E-13    0.6948190977E-13    0.1000000000E+01
    6    0.3875000000E+01    0.2322278706E+00    0.1161139353E+00    0.3256460347E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3727080637E-13    0.3727080637E-13    0.1000000000E+01
    1    0.4133333333E+01    0.2322278706E+00   -0.6966836119E+00    0.1928935117E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3001213042E-17    0.3001213359E-17    0.9999998944E+00
