    1    0.2583333333E+01    0.1161139353E+00    0.5805696766E+00   -0.7750008939E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999976787E+00    0.9999976787E+00    0.1000000000E+01
    1    0.2841666667E+01    0.1161139353E+00    0.5805696766E+00   -0.2698483348E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999919510E+00    0.9999919510E+00    0.1000000000E+01
    1    0.3100000000E+01    0.1161139353E+00    0.5805696766E+00   -0.4256330858E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999979442E+00    0.9999979442E+00    0.1000000000E+01
    2    0.3100000000E+01    0.1161139353E+00    0.5805696766E+00   -0.1817224814E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999984519E+00    0.9999984519E+00    0.1000000000E+01
    3    0.3100000000E+01    0.1161139353E+00   -0.2322278706E+00   -0.1950573833E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999948691E+00    0.9999948691E+00    0.1000000000E+01
    1    0.3358333333E+01    0.1161139353E+00    0.5805696766E+00   -0.2453590543E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999987280E+00    0.9999987280E+00    0.1000000000E+01
    2    0.3358333333E+01    0.1161139353E+00    0.5805696766E+00   -0.5002542663E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999986278E+00    0.9999986278E+00    0.1000000000E+01
    3    0.3358333333E+01    0.1161139353E+00   -0.2322278706E+00   -0.4260017637E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999950532E+00    0.9999950532E+00    0.1000000000E+01
    1    0.3616666667E+01    0.1161139353E+00    0.5805696766E+00   -0.2962670122E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999988614E+00    0.9999988614E+00    0.1000000000E+01
    2    0.3616666667E+01    0.1161139353E+00   -0.2322278706E+00   -0.5633883907E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999972934E+00    0.9999972934E+00    0.1000000000E+01
    3    0.3616666667E+01    0.1161139353E+00    0.5805696766E+00   -0.5611964108E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999985256E+00    0.9999985256E+00    0.1000000000E+01
    1    0.3875000000E+01   -0.6966836119E+00    0.5805696766E+00    0.2964325386E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999940593E+00    0.9999940593E+00    0.1000000000E+01
    2    0.3875000000E+01    0.1161139353E+00   -0.2322278706E+00    0.5072050513E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999981524E+00    0.9999981524E+00    0.1000000000E+01
    3    0.3875000000E+01    0.1161139353E+00    0.5805696766E+00    0.5340542763E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999986308E+00    0.9999986308E+00    0.1000000000E+01
    4    0.3875000000E+01   -0.6966836119E+00    0.5805696766E+00   -0.3056283879E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999964584E+00    0.9999964584E+00    0.1000000000E+01
    5    0.3875000000E+01    0.1161139353E+00    0.5805696766E+00   -0.3446895201E+00    0.1161139353E+00    0.5805696766E+00    0.8047797949E+00    0.2950896185E+01   -0.1489378041E+01    0.2790058546E+01    0.9999987322E+00    0.9999987322E+00    0.1000000000E+01
    6    0.3875000000E+01    0.1161139353E+00   -0.2322278706E+00   -0.3226354483E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999969036E+00    0.9999969036E+00    0.1000000000E+01
    1    0.4133333333E+01   -0.6966836119E+00   -0.2322278706E+00   -0.1916375425E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999964961E+00    0.9999964961E+00    0.1000000000E+01
    2    0.4133333333E+01    0.1161139353E+00    0.5805696766E+00   -0.3934377681E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999986694E+00    0.9999986694E+00    0.1000000000E+01
    3    0.4133333333E+01    0.1161139353E+00   -0.2322278706E+00   -0.4081833714E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999981720E+00    0.9999981720E+00    0.1000000000E+01
    4    0.4133333333E+01    0.1161139353E+00    0.5805696766E+00    0.4792255235E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999984603E+00    0.9999984603E+00    0.1000000000E+01
    5    0.4133333333E+01   -0.6966836119E+00    0.5805696766E+00    0.4357784939E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999956531E+00    0.9999956531E+00    0.1000000000E+01
    6    0.4133333333E+01    0.1161139353E+00   -0.2322278706E+00    0.4369936195E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999980580E+00    0.9999980580E+00    0.1000000000E+01
    1    0.4391666667E+01   -0.6966836119E+00    0.5805696766E+00   -0.6494079807E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999973036E+00    0.9999973036E+00    0.1000000000E+01
    2    0.4391666667E+01   -0.6966836119E+00   -0.2322278706E+00   -0.8942324006E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999973590E+00    0.9999973590E+00    0.1000000000E+01
    3    0.4391666667E+01   -0.6966836119E+00   -0.2322278706E+00   -0.2940164688E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999973442E+00    0.9999973442E+00    0.1000000000E+01
    4    0.4391666667E+01   -0.6966836119E+00   -0.2322278706E+00   -0.5215636384E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999936476E+00    0.9999936476E+00    0.1000000000E+01
    5    0.4391666667E+01    0.1161139353E+00    0.5805696766E+00   -0.4445912667E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999984453E+00    0.9999984453E+00    0.1000000000E+01
    6    0.4391666667E+01    0.1161139353E+00   -0.2322278706E+00   -0.4729858363E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999981846E+00    0.9999981846E+00    0.1000000000E+01
    7    0.4391666667E+01    0.1161139353E+00    0.5805696766E+00    0.4211880745E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999982352E+00    0.9999982352E+00    0.1000000000E+01
    8    0.4391666667E+01   -0.6966836119E+00    0.5805696766E+00    0.3330814079E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999976776E+00    0.9999976776E+00    0.1000000000E+01
    9    0.4391666667E+01   -0.6966836119E+00   -0.2322278706E+00    0.3549252281E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999945765E+00    0.9999945765E+00    0.1000000000E+01
   10    0.4391666667E+01    0.1161139353E+00   -0.2322278706E+00    0.3681837030E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999979725E+00    0.9999979725E+00    0.1000000000E+01
    1    0.4650000000E+01   -0.6966836119E+00   -0.2322278706E+00   -0.1651565831E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999977929E+00    0.9999977929E+00    0.1000000000E+01
    2    0.4650000000E+01   -0.6966836119E+00    0.5805696766E+00   -0.1517744032E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999971980E+00    0.9999971980E+00    0.1000000000E+01
    3    0.4650000000E+01    0.1161139353E+00   -0.2322278706E+00   -0.5344198080E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999980778E+00    0.9999980778E+00    0.1000000000E+01
    4    0.4650000000E+01    0.1161139353E+00    0.5805696766E+00   -0.5007775348E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999981355E+00    0.9999981355E+00    0.1000000000E+01
    5    0.4650000000E+01    0.1161139353E+00    0.5805696766E+00    0.3531019132E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999976543E+00    0.9999976543E+00    0.1000000000E+01
    6    0.4650000000E+01   -0.6966836119E+00   -0.2322278706E+00    0.2393851128E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999973116E+00    0.9999973116E+00    0.1000000000E+01
    7    0.4650000000E+01   -0.6966836119E+00    0.5805696766E+00    0.2601985463E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999978663E+00    0.9999978663E+00    0.1000000000E+01
    8    0.4650000000E+01    0.1161139353E+00   -0.2322278706E+00    0.2926040494E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999975034E+00    0.9999975034E+00    0.1000000000E+01
    1    0.4908333333E+01   -0.6966836119E+00   -0.2322278706E+00   -0.2390031194E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999974494E+00    0.9999974494E+00    0.1000000000E+01
    2    0.4908333333E+01   -0.6966836119E+00    0.5805696766E+00   -0.3748953642E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999797696E+00    0.9999797696E+00    0.1000000000E+01
    3    0.4908333333E+01    0.1161139353E+00    0.5805696766E+00   -0.5666518938E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999974721E+00    0.9999974721E+00    0.1000000000E+01
    4    0.4908333333E+01    0.1161139353E+00   -0.2322278706E+00    0.5520177859E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999978164E+00    0.9999978164E+00    0.1000000000E+01
    5    0.4908333333E+01    0.1161139353E+00    0.5805696766E+00    0.2539135554E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999957610E+00    0.9999957610E+00    0.1000000000E+01
    6    0.4908333333E+01   -0.6966836119E+00   -0.2322278706E+00    0.1610383068E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999976422E+00    0.9999976422E+00    0.1000000000E+01
    7    0.4908333333E+01   -0.6966836119E+00    0.5805696766E+00    0.1941112054E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999975217E+00    0.9999975217E+00    0.1000000000E+01
    8    0.4908333333E+01    0.1161139353E+00   -0.2322278706E+00    0.1952604494E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999961811E+00    0.9999961811E+00    0.1000000000E+01
    1    0.5166666667E+01   -0.6966836119E+00   -0.2322278706E+00   -0.3298375131E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999964422E+00    0.9999964422E+00    0.1000000000E+01
    2    0.5166666667E+01   -0.6966836119E+00    0.5805696766E+00   -0.5224389352E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999970575E+00    0.9999970575E+00    0.1000000000E+01
    3    0.5166666667E+01    0.1161139353E+00    0.5805696766E+00    0.4970764109E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999964474E+00    0.9999964474E+00    0.1000000000E+01
    4    0.5166666667E+01    0.1161139353E+00   -0.2322278706E+00    0.4834238771E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999975298E+00    0.9999975298E+00    0.1000000000E+01
    5    0.5166666667E+01    0.1161139353E+00    0.5805696766E+00   -0.5016416246E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9999931527E+00    0.9999931527E+00    0.1000000000E+01
