    1    0.1033333333E+01    0.4644557413E+00   -0.4644557413E+00    0.6003871631E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4267602787E-13    0.4267602787E-13    0.9999994124E+00    0.9999994124E+00
    1    0.1291666667E+01    0.4644557413E+00   -0.4644557413E+00    0.1820351216E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1686400806E-16    0.1686400806E-16    0.9999994099E+00    0.9999994099E+00
    2    0.1291666667E+01    0.4644557413E+00   -0.4644557413E+00    0.1163531053E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8918727912E-14    0.8918727912E-14    0.9999995545E+00    0.9999995545E+00
    1    0.1550000000E+01    0.4644557413E+00   -0.4644557413E+00    0.2366187026E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1786470834E-15    0.1786470834E-15    0.9999994913E+00    0.9999994913E+00
    2    0.1550000000E+01    0.4644557413E+00   -0.4644557413E+00    0.1622336279E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1206371599E-14    0.1206371599E-14    0.9999995400E+00    0.9999995400E+00
    1    0.1808333333E+01    0.4644557413E+00   -0.4644557413E+00    0.2819036891E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5812798760E-15    0.5812798760E-15    0.9999994709E+00    0.9999994709E+00
    2    0.1808333333E+01    0.4644557413E+00   -0.4644557413E+00    0.2044088208E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1991965034E-15    0.1991965034E-15    0.9999994946E+00    0.9999994946E+00
    1    0.2066666667E+01    0.4644557413E+00   -0.4644557413E+00    0.2118174211E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3110563238E-12    0.3110563238E-12    0.9999986495E+00    0.9999986495E+00
    2    0.2066666667E+01    0.4644557413E+00   -0.4644557413E+00    0.2454266659E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2586065175E-14    0.2586065175E-14    0.9999994316E+00    0.9999994316E+00
    3    0.2066666667E+01    0.4644557413E+00   -0.4644557413E+00    0.3241630500E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2804853521E-13    0.2804853521E-13    0.9999993218E+00    0.9999993218E+00
    1    0.2325000000E+01    0.4644557413E+00   -0.4644557413E+00    0.7543706817E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1192538814E-13    0.1192538814E-13    0.9999994138E+00    0.9999994138E+00
    2    0.2325000000E+01    0.4644557413E+00   -0.4644557413E+00    0.2864675441E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3548745965E-14    0.3548745965E-14    0.9999993577E+00    0.9999993577E+00
    3    0.2325000000E+01    0.4644557413E+00   -0.4644557413E+00    0.3654521273E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6468081334E-15    0.6468081334E-15    0.9999993272E+00    0.9999993272E+00
    1    0.2583333333E+01    0.4644557413E+00   -0.4644557413E+00    0.1114769733E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5043617720E-14    0.5043617720E-14    0.9999994508E+00    0.9999994508E+00
    2    0.2583333333E+01    0.4644557413E+00   -0.4644557413E+00    0.3283685531E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2129414152E-14    0.2129414152E-14    0.9999992673E+00    0.9999992673E+00
    3    0.2583333333E+01    0.4644557413E+00   -0.4644557413E+00    0.4068840813E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2384063484E-14    0.2384063484E-14    0.9999992565E+00    0.9999992565E+00
    1    0.2841666667E+01    0.4644557413E+00   -0.4644557413E+00    0.1433312787E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4000487396E-14    0.4000487396E-14    0.9999994349E+00    0.9999994349E+00
    2    0.2841666667E+01    0.4644557413E+00   -0.4644557413E+00    0.3719418925E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1460609880E-15    0.1460609880E-15    0.9999991562E+00    0.9999991562E+00
    3    0.2841666667E+01    0.4644557413E+00   -0.4644557413E+00    0.4493198587E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3556500503E-14    0.3556500503E-14    0.9999991714E+00    0.9999991714E+00
    1    0.3100000000E+01    0.4644557413E+00   -0.4644557413E+00    0.1731229435E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8145866406E-15    0.8145866406E-15    0.9999993713E+00    0.9999993713E+00
    2    0.3100000000E+01    0.4644557413E+00   -0.4644557413E+00    0.4181859237E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1298822243E-14    0.1298822243E-14    0.9999990136E+00    0.9999990136E+00
    3    0.3100000000E+01    0.4644557413E+00   -0.4644557413E+00    0.4936550163E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4876482389E-14    0.4876482389E-14    0.9999990936E+00    0.9999990936E+00
    1    0.3358333333E+01    0.4644557413E+00   -0.4644557413E+00    0.2016610464E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2813923468E-16    0.2813934362E-16    0.9999993471E+00    0.9999993471E+00
    2    0.3358333333E+01   -0.3483418059E+00   -0.4644557413E+00   -0.2564943987E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5737258792E-13    0.5737258792E-13    0.9999964930E+00    0.9999964930E+00
    3    0.3358333333E+01    0.4644557413E+00    0.3483418059E+00   -0.2565807926E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3275656909E-13    0.3275656909E-13    0.9999967108E+00    0.9999967108E+00
    4    0.3358333333E+01    0.4644557413E+00   -0.4644557413E+00    0.4685788051E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5377238132E-14    0.5377238143E-14    0.9999988178E+00    0.9999988178E+00
    5    0.3358333333E+01    0.4644557413E+00   -0.4644557413E+00    0.5411073227E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5096875536E-14    0.5096875573E-14    0.9999989256E+00    0.9999989256E+00
    6    0.3358333333E+01   -0.3483418059E+00   -0.4644557413E+00   -0.5075047116E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2289792748E-12    0.2289792748E-12    0.9999946851E+00    0.9999946851E+00
    7    0.3358333333E+01    0.4644557413E+00    0.3483418059E+00   -0.5119515280E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1446426833E-11    0.1446426833E-11    0.9999942086E+00    0.9999942086E+00
    1    0.3616666667E+01    0.4644557413E+00   -0.4644557413E+00    0.2293583309E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2678868327E-14    0.2678868346E-14    0.9999993280E+00    0.9999993280E+00
    2    0.3616666667E+01   -0.3483418059E+00   -0.4644557413E+00   -0.8662007997E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3471715806E-11    0.3471715806E-11    0.9999940075E+00    0.9999940075E+00
    3    0.3616666667E+01    0.4644557413E+00    0.3483418059E+00   -0.9444180240E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2444388661E-11    0.2444388661E-11    0.9999944886E+00    0.9999944886E+00
    4    0.3616666667E+01    0.4644557413E+00   -0.4644557413E+00    0.5261576338E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4863131278E-13    0.4863131281E-13    0.9999984489E+00    0.9999984489E+00
    5    0.3616666667E+01   -0.3483418059E+00   -0.4644557413E+00   -0.4007679543E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3409060445E-13    0.3409060448E-13    0.9999975717E+00    0.9999975717E+00
    6    0.3616666667E+01    0.4644557413E+00    0.3483418059E+00   -0.3961451356E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1694106356E-13    0.1694106356E-13    0.9999976210E+00    0.9999976210E+00
    7    0.3616666667E+01   -0.3483418059E+00   -0.4644557413E+00   -0.3723695815E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2423301659E-12    0.2423301659E-12    0.9999975495E+00    0.9999975495E+00
    8    0.3616666667E+01    0.4644557413E+00    0.3483418059E+00   -0.3734388364E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2184084770E-13    0.2184084771E-13    0.9999976287E+00    0.9999976287E+00
    9    0.3616666667E+01    0.4644557413E+00   -0.4644557413E+00   -0.5562265780E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5125567584E-13    0.5125567585E-13    0.9999985982E+00    0.9999985982E+00
   10    0.3616666667E+01    0.4644557413E+00    0.3483418059E+00   -0.5582608339E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4204341467E-13    0.4204341467E-13    0.9999981309E+00    0.9999981309E+00
   11    0.3616666667E+01   -0.3483418059E+00   -0.4644557413E+00   -0.5575966036E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2685049794E-12    0.2685049801E-12    0.9999980018E+00    0.9999980018E+00
