    1    0.3100000000E+01   -0.5805696766E+00    0.5805696766E+00    0.8539276419E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2785752329E-12    0.2785752329E-12    0.9999982771E+00    0.9999982771E+00
    1    0.3358333333E+01   -0.5805696766E+00    0.5805696766E+00    0.1251464799E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9780476276E-11    0.9780476276E-11    0.9999820814E+00    0.9999820814E+00
    2    0.3358333333E+01   -0.5805696766E+00    0.5805696766E+00    0.1543251474E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1514828244E-11    0.1514828244E-11    0.9999949272E+00    0.9999949272E+00
    1    0.3616666667E+01   -0.5805696766E+00    0.5805696766E+00    0.5138002766E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8469495259E-14    0.8469495259E-14    0.9999975950E+00    0.9999975950E+00
    2    0.3616666667E+01    0.2322278706E+00    0.5805696766E+00    0.1857735737E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1426950061E-17    0.1427048008E-17    0.9999967810E+00    0.9999967810E+00
    3    0.3616666667E+01   -0.5805696766E+00    0.5805696766E+00    0.1999517799E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4776630335E-15    0.4776630337E-15    0.9999988801E+00    0.9999988801E+00
    4    0.3616666667E+01   -0.5805696766E+00   -0.2322278706E+00    0.1962283877E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4207704172E-18    0.4207926218E-18    0.9999967456E+00    0.9999967456E+00
    1    0.3875000000E+01   -0.5805696766E+00    0.5805696766E+00    0.2451176800E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.9020976302E-14    0.9020976302E-14    0.9999988739E+00    0.9999988739E+00
    2    0.3875000000E+01    0.2322278706E+00   -0.2322278706E+00    0.1067863272E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3252196007E-12    0.3252196007E-12    0.9999976720E+00    0.9999976720E+00
    3    0.3875000000E+01   -0.5805696766E+00   -0.2322278706E+00    0.8197080945E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7404746398E-12    0.7404746398E-12    0.9999962334E+00    0.9999962334E+00
    4    0.3875000000E+01    0.2322278706E+00    0.5805696766E+00    0.8601332281E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7343706876E-12    0.7343706876E-12    0.9999959321E+00    0.9999959321E+00
    5    0.3875000000E+01   -0.5805696766E+00    0.5805696766E+00   -0.5563378660E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6509237519E-13    0.6509237519E-13    0.9999981542E+00    0.9999981542E+00
    6    0.3875000000E+01    0.2322278706E+00    0.5805696766E+00    0.5474202932E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1749224570E-11    0.1749224570E-11    0.9999932784E+00    0.9999932784E+00
    7    0.3875000000E+01   -0.5805696766E+00   -0.2322278706E+00    0.5474549751E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1720251744E-11    0.1720251744E-11    0.9999933003E+00    0.9999933003E+00
    1    0.4133333333E+01   -0.5805696766E+00    0.5805696766E+00   -0.4929468823E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3205189884E-14    0.3205189884E-14    0.9999984018E+00    0.9999984018E+00
    2    0.4133333333E+01    0.2322278706E+00    0.5805696766E+00   -0.4794329671E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1034113690E-13    0.1034113691E-13    0.9999975533E+00    0.9999975533E+00
    3    0.4133333333E+01   -0.5805696766E+00   -0.2322278706E+00   -0.4813353623E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8543918358E-14    0.8543918358E-14    0.9999974896E+00    0.9999974896E+00
    4    0.4133333333E+01   -0.5805696766E+00    0.5805696766E+00    0.2887415534E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1284727609E-13    0.1284727609E-13    0.9999988124E+00    0.9999988124E+00
    5    0.4133333333E+01    0.2322278706E+00   -0.2322278706E+00    0.1577253595E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1145116330E-12    0.1145116330E-12    0.9999959304E+00    0.9999959304E+00
    6    0.4133333333E+01    0.2322278706E+00   -0.2322278706E+00    0.1792570757E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2707939580E-14    0.2707939580E-14    0.9999983156E+00    0.9999983156E+00
    7    0.4133333333E+01    0.2322278706E+00    0.5805696766E+00    0.1944619565E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6004276579E-15    0.6004276639E-15    0.9999975364E+00    0.9999975364E+00
    8    0.4133333333E+01   -0.5805696766E+00   -0.2322278706E+00    0.1900802574E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4266821874E-14    0.4266821875E-14    0.9999975715E+00    0.9999975715E+00
    1    0.4391666667E+01   -0.5805696766E+00    0.5805696766E+00    0.3327744844E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7762381197E-14    0.7762381200E-14    0.9999987025E+00    0.9999987025E+00
    2    0.4391666667E+01    0.2322278706E+00   -0.2322278706E+00    0.2357657560E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1801437335E-13    0.1801437335E-13    0.9999984532E+00    0.9999984532E+00
    3    0.4391666667E+01   -0.5805696766E+00   -0.2322278706E+00    0.2750376159E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2005783570E-13    0.2005783570E-13    0.9999977369E+00    0.9999977369E+00
    4    0.4391666667E+01    0.2322278706E+00    0.5805696766E+00    0.2775703147E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3436215469E-13    0.3436215469E-13    0.9999978887E+00    0.9999978887E+00
    5    0.4391666667E+01   -0.5805696766E+00    0.5805696766E+00   -0.4365190962E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2152161485E-14    0.2152161755E-14    0.9999984072E+00    0.9999984072E+00
    6    0.4391666667E+01    0.2322278706E+00   -0.2322278706E+00   -0.4010550558E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8764366031E-14    0.8764366036E-14    0.9999967080E+00    0.9999967080E+00
    7    0.4391666667E+01   -0.5805696766E+00   -0.2322278706E+00   -0.4052060559E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4739364777E-14    0.4739364779E-14    0.9999980650E+00    0.9999980650E+00
    8    0.4391666667E+01    0.2322278706E+00    0.5805696766E+00   -0.4033966744E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1193442862E-13    0.1193442862E-13    0.9999979716E+00    0.9999979716E+00
    1    0.4650000000E+01    0.2322278706E+00   -0.2322278706E+00    0.2876560700E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6676082797E-13    0.6676082797E-13    0.9999983980E+00    0.9999983980E+00
    2    0.4650000000E+01    0.2322278706E+00    0.5805696766E+00    0.3434128397E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6329846672E-11    0.6329846672E-11    0.9999938854E+00    0.9999938854E+00
    3    0.4650000000E+01   -0.5805696766E+00   -0.2322278706E+00    0.3424154077E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1389555374E-18    0.1389555408E-18    0.5609755333E-08    0.5609755333E-08
    4    0.4650000000E+01    0.2322278706E+00   -0.2322278706E+00   -0.3119724161E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5342420198E-13    0.5342420198E-13    0.9999975994E+00    0.9999975994E+00
    5    0.4650000000E+01    0.2322278706E+00    0.5805696766E+00   -0.3410532370E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6409317832E-11    0.6409317832E-11    0.9999939063E+00    0.9999939063E+00
