             8.96101             4.59678             0.00000             0.00000             0.00000            -3.60612            -1.42551             0.00000            -1.43114            -0.18029
             5.95661             0.35201             0.00000             0.00000             0.00000            -9.62199            14.39644             0.00000            14.37652           -54.83629
             7.10075             2.29180             0.00000             0.00000             0.00000             1.71264             0.09857             0.00000             0.10163             2.04919
            11.18562             1.23410             0.00000             0.00000             0.00000            -1.57143            -0.63135             0.00000            -0.63285            -0.02096
             8.96101             4.59678             0.00000             0.00000             0.00000            -3.60612             1.42551             0.00000             1.43114            -0.18029
             4.53230            10.48181             3.38855             2.22311             3.35175            -1.64252            11.62551             2.22527            11.70007             7.98481
             5.95661           -10.57027           -19.32424             6.12136           -19.37858           -35.77295            11.60461             6.12285            11.57559            -4.25641
            10.49660             0.67879             0.17672            -0.19216             0.17635             0.91006            -0.20111            -0.19225            -0.20102             0.11310
             8.08456            -1.94954             1.47991            -2.40882             1.47837             3.30248            -1.17048            -2.40986            -1.17670             0.68956
             4.53230            10.48181            -3.38855             2.22311            -3.35175            -1.64252           -11.62551             2.22527           -11.70007             7.98481
             5.95661           -10.57027            19.32424             6.12136            19.37858           -35.77295           -11.60461             6.12285           -11.57559            -4.25641
            10.49660             0.67879            -0.17672            -0.19216            -0.17635             0.91006             0.20111            -0.19225             0.20102             0.11310
             8.08456            -1.94954            -1.47991            -2.40882            -1.47837             3.30248             1.17048            -2.40986             1.17670             0.68956
             7.10075             2.12516            -1.06944             0.62254            -1.06518             1.24397            -0.14269             0.62370            -0.14829             3.61519
             8.08456            -1.21154            -0.85875             2.85392            -0.85714             3.79820            -0.79891             2.85689            -0.80024            -1.08499
            11.83459             1.28882            -0.41522            -0.41948            -0.41534            -0.96246             1.12449            -0.41984             1.12499             0.40895
             9.75905            -9.31939             5.95034             0.28531             5.89255            -4.54475            -2.54875             0.28318            -2.57149            -0.59850
             7.10075             2.12516             1.06944             0.62254             1.06518             1.24397             0.14269             0.62370             0.14829             3.61519
             8.08456            -1.21154             0.85875             2.85392             0.85714             3.79820             0.79891             2.85689             0.80024            -1.08499
            11.83459             1.28882             0.41522            -0.41948             0.41534            -0.96246            -1.12449            -0.41984            -1.12499             0.40895
             9.75905            -9.31939            -5.95034             0.28531            -5.89255            -4.54475             2.54875             0.28318             2.57149            -0.59850
             8.08456             0.60686             0.00000             0.00000             0.00000            -1.01508             6.67084             0.00000             6.70694             4.45932
             8.96101             1.90558             0.00000             0.00000             0.00000            -0.68342            -6.72009             0.00000            -6.70915             1.44375
            12.44978            -2.86114             0.00000             0.00000             0.00000             2.57517            -0.55469             0.00000            -0.55446            -0.30325
            10.49660             0.66943             0.00000             0.00000             0.00000             0.90859            -0.13243             0.00000            -0.13192             0.66886
             8.08456             0.60686             0.00000             0.00000             0.00000            -1.01508            -6.67084             0.00000            -6.70694             4.45932
             8.96101             1.90558             0.00000             0.00000             0.00000            -0.68342             6.72009             0.00000             6.70915             1.44375
            12.44978            -2.86114             0.00000             0.00000             0.00000             2.57517             0.55469             0.00000             0.55446            -0.30325
            10.49660             0.66943             0.00000             0.00000             0.00000             0.90859             0.13243             0.00000             0.13192             0.66886
             9.75905             1.58154             0.00000             0.00000             0.00000             1.15411            -0.08852             0.00000            -0.09554             2.94323
